,name,ra,dec,velocity,redshift,flag
2262,SDSS J113805.53+583452.4,174.52305,58.58124,--,--,
2263,WISEA J113420.41+581800.1,173.58501,58.30009,--,--,
2264,WISEA J113508.33+582059.6,173.78481,58.34979,--,--,
2265,WISEA J113527.26+581841.4,173.86342,58.3115,--,--,
2266,WISEA J113605.48+581736.2,174.02288,58.29342,34748.0,0.115907,PHOT
2267,WISEA J113605.06+582750.9,174.02116,58.4642,--,--,
2268,WISEA J113754.60+583022.9,174.47799,58.50618,--,--,
2269,WISEA J113557.18+581457.3,173.98822,58.24923,--,--,
2270,SDSS J113642.49+581146.1,174.17706,58.19615,--,--,
2271,WISEA J113642.76+581146.5,174.17818,58.19625,--,--,
2272,SDSS J113643.30+581147.5,174.18043,58.19653,--,--,
2273,WISEA J113827.52+581044.7,174.61491,58.17913,--,--,
2274,WISEA J113915.56+581144.0,174.81482,58.19555,46301.0,0.154443,SPEC
2275,WISEA J113923.44+581255.8,174.84759,58.21555,--,--,
2276,SDSS J113833.62+583143.5,174.6401,58.52877,--,--,
2277,WISEA J113833.89+583147.6,174.64132,58.52984,--,--,
2278,WISEA J113614.11+580355.5,174.05879,58.06539,55079.0,0.183724,SPEC
2279,SDSS J113435.52+581808.7,173.648,58.30244,--,--,
2280,WISEA J113436.57+581811.9,173.65232,58.30337,--,--,
2281,WISEA J113436.89+581816.3,173.65372,58.30455,--,--,
2282,WISEA J113423.80+582557.7,173.59919,58.43269,--,--,
2283,WISEA J113439.15+581827.5,173.66299,58.30757,--,--,
2284,SDSS J113438.51+581730.8,173.66049,58.2919,--,--,
2285,WISEA J113438.81+581738.7,173.66146,58.29397,--,--,
2286,WISEA J113824.97+583039.9,174.604,58.51135,--,--,
2287,WISEA J113937.27+582826.7,174.90517,58.47406,33938.0,0.113204,SPEC
2288,WISEA J113940.70+582800.0,174.9196,58.46667,--,--,
2289,WISEA J113940.77+582752.3,174.91976,58.46453,--,--,
2290,WISEA J113557.58+584545.1,173.98998,58.7625,39378.0,0.13135,SPEC
2291,SDSS J113554.60+584541.3,173.97753,58.76149,--,--,
2292,WISEA J113555.12+584547.3,173.97991,58.76311,--,--,
2293,SDSS J113555.97+584552.4,173.98324,58.76456,--,--,
2294,WISEA J113709.36+584731.3,174.28877,58.79205,--,--,
2295,WISEA J113718.05+584530.7,174.32522,58.75855,--,--,
2296,SDSS J113718.29+584531.1,174.32625,58.75865,--,--,
2297,WISEA J113540.21+580653.8,173.91761,58.11486,--,--,
2298,WISEA J113619.80+581553.5,174.08248,58.26488,--,--,
2299,WISEA J113637.11+581122.2,174.15465,58.18952,--,--,
2300,WISEA J113637.12+581126.5,174.15471,58.19055,24514.0,0.081769,SPEC
2301,WISEA J113721.73+580855.4,174.34013,58.14877,--,--,
2302,SDSS J113725.86+580901.1,174.35775,58.15032,--,--,
2303,WISEA J113726.10+580901.7,174.35932,58.15054,--,--,
2304,SDSS J113758.53+581538.3,174.49391,58.26066,--,--,
2305,WISEA J113758.61+581542.2,174.49426,58.26183,--,--,
2306,WISEA J113833.32+581612.4,174.63885,58.27009,--,--,
2307,WISEA J113913.16+581528.7,174.8047,58.258,--,--,
2308,SDSS J113914.07+581522.9,174.80867,58.25636,--,--,
2309,WISEA J113904.76+581334.3,174.76972,58.22623,33491.0,0.111714,SPEC
2310,WISEA J113849.53+581701.9,174.70635,58.28392,--,--,
2311,SDSS J113452.41+583529.2,173.71838,58.59147,--,--,
2312,WISEA J113453.64+583528.9,173.72343,58.59132,--,--,
2313,WISEA J113532.13+583530.5,173.88392,58.59168,--,--,
2314,SDSS J113532.58+583531.1,173.88575,58.59197,--,--,
2315,WISEA J113535.65+583437.6,173.89867,58.57686,--,--,
2316,WISEA J113554.24+583622.4,173.97604,58.60627,--,--,
2317,WISEA J113655.59+584001.7,174.23153,58.667,--,--,
2318,WISEA J113730.74+583539.9,174.37803,58.59446,31887.0,0.106364,SPEC
2319,WISEA J113743.11+583244.7,174.42955,58.54576,--,--,
2320,WISEA J113827.02+583350.7,174.61243,58.56397,--,--,
2321,WISEA J113812.85+583302.7,174.55353,58.55077,33860.0,0.112946,SPEC
2322,WISEA J113920.12+583339.3,174.83389,58.56099,--,--,
2323,SDSS J113932.51+600719.0,174.8855,60.12197,--,--,
2324,WISEA J113932.61+600725.6,174.88591,60.12384,--,--,
2325,WISEA J113921.93+600739.2,174.84141,60.12759,--,--,
2326,WISEA J113958.07+603049.5,174.99244,60.51365,--,--,
2327,WISEA J114113.44+603023.4,175.306,60.50649,18877.0,0.062966,SPEC
2328,SDSS J114114.34+603029.5,175.30976,60.5082,--,--,
2329,SDSS J114140.58+601244.2,175.41912,60.2123,--,--,
2330,WISEA J114140.85+601248.2,175.42018,60.21342,--,--,
2331,SDSS J114301.70+600714.3,175.75711,60.12064,--,--,
2332,WISEA J114302.68+600715.3,175.76115,60.12102,18902.0,0.063049,SPEC
2333,SDSS J114302.89+600709.1,175.76207,60.1192,--,--,
2334,WISEA J113738.98+601249.9,174.4125,60.21386,32820.0,0.109477,SPEC
2335,WISEA J113933.33+595942.2,174.88883,59.9951,--,--,
2336,WISEA J114018.89+602815.7,175.07869,60.471,--,--,
2337,WISEA J114153.81+601913.8,175.4742,60.32054,--,--,
2338,WISEA J114137.18+602452.1,175.40501,60.41448,--,--,
2339,SDSS J113839.83+601032.0,174.66596,60.17557,--,--,
2340,NVSS J113839+601036,174.66646,60.17683,--,--,
2341,2MASS J11384012+6010366,174.66752,60.17679,--,--,
2342,SDSS J113840.83+601031.5,174.67016,60.17542,--,--,
2343,WISEA J113841.32+601040.6,174.67216,60.178,33494.0,0.111723,SPEC
2344,WHL J113841.3+601041,174.67219,60.178,33097.0,0.1104,SPEC
2345,WISEA J113837.02+601125.6,174.65425,60.19047,32995.0,0.110061,SPEC
2346,SDSS J113841.98+600925.0,174.67495,60.15695,--,--,
2347,SDSS J113842.71+600930.3,174.67799,60.15844,--,--,
2348,WISEA J113843.18+600924.9,174.67992,60.15689,--,--,
2349,WISEA J113845.20+600956.1,174.68828,60.1656,--,--,
2350,WISEA J113849.62+601000.4,174.70674,60.16678,33238.0,0.110869,SPEC
2351,WISEA J113858.98+600856.9,174.7457,60.14914,--,--,
2352,WISEA J113920.82+600609.1,174.83676,60.10259,32790.0,0.109377,SPEC
2353,WISEA J113846.05+600720.2,174.69196,60.12234,--,--,
2354,SDSS J113848.39+600848.9,174.70166,60.14692,--,--,
2355,WISEA J113849.30+600849.9,174.70571,60.14719,--,--,
2356,GALEXASC J114020.39+600324.8,175.085,60.0569,--,--,
2357,WISEA J114020.76+600322.7,175.08653,60.05636,33230.0,0.110845,SPEC
2358,WISEA J114138.66+600526.8,175.41107,60.09077,33557.0,0.111935,SPEC
2359,MSPM 08591,175.4111,60.0908,33520.0,0.11181,
2360,WISEA J114050.91+595601.2,175.21228,59.93376,--,--,
2361,WISEA J114109.49+601923.3,175.28956,60.32317,--,--,
2362,WISEA J114151.71+602542.8,175.46556,60.42858,--,--,
2363,WISEA J113917.07+600928.7,174.82116,60.15796,--,--,
2364,SDSS J113834.38+600548.0,174.64328,60.09668,--,--,
2365,WISEA J114153.99+600649.7,175.47501,60.1138,33300.0,0.111078,SPEC
2366,SDSS J114113.96+601213.9,175.30817,60.20387,--,--,
2367,WISEA J114114.36+601214.4,175.30986,60.20403,--,--,
2368,WISEA J114114.71+601225.0,175.3113,60.20697,--,--,
2369,SDSS J114114.81+601215.1,175.31173,60.20422,--,--,
2370,WISEA J114115.09+601213.0,175.3133,60.20338,--,--,
2371,WISEA J114108.38+601321.4,175.28491,60.22268,--,--,
2372,WISEA J114109.08+601328.2,175.28756,60.2245,--,--,
2373,SDSS J114109.97+601324.1,175.29158,60.22338,--,--,
2374,WISEA J114213.57+600813.3,175.55657,60.13704,--,--,
2375,NVSS J114213+600818,175.55812,60.13858,--,--,
2376,WISEA J114214.17+600811.5,175.55909,60.13651,19296.0,0.064363,SPEC
2377,WISEA J114201.98+601509.5,175.50811,60.25264,--,--,
2378,WISEA J113951.52+603546.3,174.96466,60.59624,19010.0,0.06341,SPEC
2379,SDSS J114052.27+603813.7,175.21781,60.63715,--,--,
2380,GALEXASC J114052.57+603819.0,175.21907,60.63863,--,--,
2381,WISEA J114052.94+603815.3,175.22074,60.63761,40098.0,0.133751,SPEC
2382,WISEA J114115.06+603958.6,175.31276,60.66632,19040.0,0.063512,SPEC
2383,SDSS J114148.55+603453.4,175.45233,60.58151,--,--,
2384,WISEA J114233.59+602218.7,175.64008,60.37194,--,--,
2385,SDSS J114232.12+602743.0,175.63386,60.46196,--,--,
2386,WISEA J114232.47+602743.3,175.63531,60.46203,--,--,
2387,2MASS J11423275+6027434,175.63646,60.46214,--,--,
2388,2MASS J11395706+6002127,174.98781,60.03686,--,--,
2389,WISEA J113957.66+600213.8,174.99075,60.03724,--,--,
2390,WISEA J114000.65+600202.6,175.00296,60.03405,--,--,
2391,SDSS J114019.95+600255.6,175.08314,60.0488,--,--,
2392,WISEA J114020.54+600250.2,175.08553,60.04722,--,--,
2393,WISEA J114101.71+595534.7,175.25673,59.92636,--,--,
2394,WISEA J114131.33+600324.1,175.38052,60.05668,33823.0,0.11282,SPEC
2395,WISEA J113834.57+601811.6,174.64396,60.30314,--,--,
2396,WISEA J113833.46+602105.0,174.63944,60.35143,--,--,
2397,SDSS J113823.15+601558.4,174.59646,60.26623,--,--,
2398,WISEA J113823.36+601557.4,174.59776,60.26578,--,--,
2399,WISEA J114116.24+602407.0,175.31757,60.40194,--,--,
2400,SDSS J114116.85+602406.1,175.32023,60.40172,--,--,
2401,SDSS J114117.50+602405.1,175.32294,60.40143,--,--,
2402,WISEA J114115.59+602326.6,175.31499,60.39077,--,--,
2403,WISEA J113913.11+600137.7,174.80437,60.02715,--,--,
2404,WISEA J114140.14+600308.1,175.41725,60.05225,33580.0,0.11201,SPEC
2405,WISEA J114144.30+600326.2,175.43456,60.05739,--,--,
2406,WISEA J113801.35+602108.6,174.50565,60.35239,--,--,
2407,WISEA J113801.67+602059.5,174.50705,60.34976,--,--,
2408,WISEA J114139.90+575140.7,175.41619,57.86141,19723.0,0.065788,SPEC
2409,WISEA J114234.25+574631.9,175.64281,57.77553,19689.0,0.065674,SPEC
2410,WISEA J114250.85+574430.8,175.71192,57.74195,--,--,
2411,WISEA J114451.36+581215.1,176.21401,58.20424,34894.0,0.116395,SPEC
2412,WISEA J114341.57+575453.8,175.92329,57.9155,--,--,
2413,WISEA J114349.01+580113.5,175.95417,58.02047,--,--,
2414,WISEA J114415.95+575128.4,176.06641,57.85794,--,--,
2415,WISEA J114438.30+575735.8,176.15959,57.95998,22794.0,0.076033,SPEC
2416,SDSS J114500.28+575548.7,176.25117,57.93022,--,--,
2417,WISEA J114500.80+575541.7,176.2534,57.92819,--,--,
2418,WISEA J114504.81+581156.2,176.27,58.19897,34861.0,0.116283,SPEC
2419,WISEA J114641.13+580451.6,176.67134,58.081,31373.0,0.104648,SPEC
2420,SDSS J114214.25+575010.2,175.5594,57.83619,--,--,
2421,WISEA J114214.69+575001.6,175.56116,57.83385,--,--,
2422,WISEA J114211.89+574854.0,175.54948,57.81508,19684.0,0.065658,SPEC
2423,WISEA J114553.84+575313.9,176.47444,57.88722,--,--,
2424,SDSS J114534.14+575753.1,176.39225,57.96477,--,--,
2425,WISEA J114534.48+575755.8,176.39368,57.96552,--,--,
2426,SDSS J114535.12+575802.3,176.39637,57.96732,--,--,
2427,WISEA J114644.64+575542.5,176.68597,57.9285,--,--,
2428,WISEA J114231.98+581332.2,175.63319,58.22571,--,--,
2429,WISEA J114237.77+581255.7,175.65735,58.21531,18497.0,0.061699,SPEC
2430,WISEA J114237.78+581304.3,175.65745,58.21788,--,--,
2431,WISEA J114237.80+581251.1,175.65752,58.21421,--,--,
2432,WISEA J114311.42+581704.4,175.79759,58.28465,34583.0,0.115357,SPEC
2433,SDSS J114216.71+574510.2,175.56965,57.75286,--,--,
2434,WISEA J114216.71+574507.4,175.56965,57.75208,--,--,
2435,SDSS J114226.59+574432.4,175.61082,57.74235,--,--,
2436,WISEA J114227.08+574428.8,175.61304,57.74126,--,--,
2437,WISEA J114239.74+573905.9,175.66562,57.65165,17999.0,0.060037,SPEC
2438,SDSS J114239.15+573923.9,175.66315,57.65665,--,--,
2439,WISEA J114239.32+573923.3,175.66386,57.6565,--,--,
2440,WISEA J114243.09+574210.7,175.67957,57.70295,47675.0,0.159028,SPEC
2441,WISEA J114241.19+574233.2,175.67165,57.70921,--,--,
2442,WISEA J114537.78+581534.7,176.40732,58.25967,--,--,
2443,WISEA J114537.77+581542.9,176.40736,58.26193,--,--,
2444,SDSS J114538.77+581529.2,176.41154,58.25813,--,--,
2445,SDSS J114321.52+574601.4,175.83968,57.76708,--,--,
2446,WISEA J114322.56+574604.3,175.84401,57.76792,--,--,
2447,WISEA J114233.17+580438.1,175.63826,58.07727,34864.0,0.116295,SPEC
2448,WISEA J114301.01+580030.0,175.7543,58.0084,--,--,
2449,WISEA J114353.45+581119.3,175.97272,58.18877,24050.0,0.080223,SPEC
2450,WISEA J114357.11+581001.8,175.98808,58.16721,19427.0,0.064802,SPEC
2451,WISEA J114427.67+581114.9,176.11524,58.18749,--,--,
2452,WISEA J114452.20+581348.9,176.21752,58.2303,34758.0,0.11594,SPEC
2453,WISEA J114527.63+580633.2,176.36542,58.10918,--,--,
2454,WISEA J114608.56+580619.9,176.53557,58.10549,--,--,
2455,CGCG 186-065,178.43402,37.16761,10748.0,0.03585,SPEC
2456,WISEA J115301.21+362124.2,178.25506,36.35673,--,--,
2457,2MASS J11530132+3621230,178.25544,36.35635,18695.0,0.06236,SPEC
2458,WISEA J115301.48+362120.2,178.25644,36.35558,--,--,
2459,WISEA J115235.87+363919.2,178.14949,36.65536,--,--,
2460,SDSS J115439.16+372424.8,178.66319,37.40691,--,--,
2461,WISEA J115439.86+372425.4,178.66616,37.40703,20956.0,0.069902,SPEC
2462,WISEA J115315.33+361610.0,178.31396,36.26948,--,--,
2463,WISEA J115323.05+373650.8,178.34594,37.61427,19487.0,0.065,
2464,WISEA J115417.53+363651.6,178.57311,36.6144,--,--,
2465,WISEA J115528.90+363551.7,178.87061,36.59775,--,--,
2466,CGCG 186-069,178.87734,37.40761,12637.0,0.042151,SPEC
2467,SDSS J115530.95+372435.9,178.879,37.41,--,--,
2468,WISEA J115302.95+373125.1,178.26227,37.52367,--,--,
2469,WISEA J115027.57+362932.5,177.61494,36.49233,--,--,
2470,SDSS J115419.33+363816.4,178.58057,36.6379,--,--,
2471,WISEA J115419.62+363808.6,178.58182,36.63575,--,--,
2472,WISEA J115310.46+361955.9,178.2936,36.33221,18703.0,0.062385,SPEC
2473,MSPM 02738,178.2936,36.3322,18887.0,0.063,
2474,SDSSCGA 00019,178.295,36.33208,18587.0,0.062,
2475,WISEA J115316.45+361956.6,178.31858,36.33239,18782.0,0.062649,SPEC
2476,SDSSCGA 00019,178.295,36.33208,18587.0,0.062,
2477,WISEA J115311.24+362002.0,178.29708,36.334,18428.0,0.06147,SPEC
2478,WISEA J115311.92+361948.3,178.3,36.33,25183.0,0.084,PHOT
2479,WISEA J115312.64+361943.6,178.30267,36.32878,--,--,
2480,WISEA J115446.58+362749.8,178.69408,36.46383,19350.0,0.064546,SPEC
2481,WISEA J115115.59+364026.1,177.81501,36.67396,34417.0,0.114804,SPEC
2482,2MASX J11553903+3650495,178.9126,36.84704,47807.0,0.159466,SPEC
2483,WISEA J115326.14+371019.2,178.35893,37.17199,--,--,
2484,WISEA J115353.38+373242.9,178.47242,37.54519,--,--,
2485,WISEA J115049.34+362921.6,177.70563,36.48935,20032.0,0.066821,SPEC
2486,WISEA J115459.86+363243.5,178.74945,36.54539,38278.0,0.127681,SPEC
2487,WISEA J115108.50+370409.9,177.78545,37.06943,31778.0,0.106,SPEC
2488,SDSS J115239.56+365754.4,178.16487,36.96514,--,--,
2489,WISEA J115239.84+365745.2,178.16604,36.96263,--,--,
2490,WISEA J115317.69+365518.4,178.32375,36.9218,38092.0,0.127062,SPEC
2491,SDSS J115043.01+372145.4,177.67923,37.36261,--,--,
2492,WISEA J115043.61+372149.8,177.68159,37.36389,--,--,
2493,WISEA J115255.89+361815.0,178.23291,36.30414,18757.0,0.062568,SPEC
2494,WISEA J115419.09+362610.9,178.57958,36.43636,--,--,
2495,WISEA J115419.28+362605.8,178.58019,36.43516,19597.0,0.065368,SPEC
2496,WISEA J115211.66+370844.9,178.04864,37.14582,12312.0,0.041069,SPEC
2497,WISEA J115214.08+371635.8,178.05869,37.27664,--,--,
2498,SDSS J115214.21+371630.1,178.05924,37.27504,--,--,
2499,WISEA J115247.52+370944.2,178.19803,37.16236,48224.0,0.160859,SPEC
2500,GALEXASC J115247.61+370948.0,178.19841,37.16334,--,--,
2501,WISEA J115229.96+371406.7,178.12495,37.23519,--,--,
2502,WISEA J115605.00+371059.8,179.02085,37.18331,12378.0,0.04129,SPEC
2503,WISEA J115103.73+373117.8,177.76548,37.52161,51663.0,0.17233,SPEC
2504,GALEXASC J115104.00+373114.8,177.7667,37.52079,--,--,
2505,SDSS J115104.29+373122.6,177.76788,37.52295,--,--,
2506,WISEA J115206.51+373906.9,178.02715,37.65194,--,--,
2507,SDSS J115209.99+604951.3,178.04163,60.83094,--,--,
2508,WISEA J115210.92+604954.7,178.0455,60.83186,32060.0,0.10694,SPEC
2509,WISEA J115347.84+602809.8,178.4494,60.46943,--,--,
2510,WISEA J115134.34+602501.9,177.89301,60.41722,--,--,
2511,WISEA J115306.43+602022.3,178.27689,60.33955,--,--,
2512,WISEA J115203.96+605038.0,178.01653,60.84388,22245.0,0.0742,SPEC
2513,SDSS J115251.27+605319.4,178.21365,60.88873,--,--,
2514,WISEA J115251.85+605327.4,178.21599,60.89093,40062.0,0.133634,SPEC
2515,WISEA J115200.10+602014.4,178.00052,60.33741,--,--,
2516,SDSS J115201.24+602013.1,178.00517,60.33698,--,--,
2517,WISEA J115338.20+601940.1,178.40887,60.32775,32249.0,0.107572,SPEC
2518,SDSS J115338.85+601941.0,178.41191,60.32806,--,--,
2519,SDSS J115437.91+602107.2,178.65799,60.35203,--,--,
2520,WISEA J115438.04+602100.6,178.65866,60.35007,--,--,
2521,WISEA J115509.09+602448.0,178.78786,60.41316,--,--,
2522,SDSS J115509.24+602453.4,178.78851,60.41485,--,--,
2523,WISEA J115403.63+604110.4,178.51511,60.68626,--,--,
2524,WISEA J115120.12+602618.6,177.83367,60.43841,--,--,
2525,WISEA J115529.37+602928.2,178.87234,60.49115,--,--,
2526,SDSS J115203.81+605844.7,178.01588,60.97909,--,--,
2527,WISEA J115204.67+605846.4,178.0196,60.97965,--,--,
2528,SDSS J115205.23+605838.7,178.0218,60.97744,--,--,
2529,WISEA J115212.21+602654.9,178.0508,60.44853,32401.0,0.108078,SPEC
2530,WISEA J115304.25+602310.6,178.26783,60.38625,--,--,
2531,2MASS J11531660+6024286,178.31918,60.40786,--,--,
2532,WISEA J115316.76+602426.8,178.31984,60.40747,--,--,
2533,2MASX J11531690+6024257,178.3205,60.40703,31577.0,0.105329,SPEC
2534,WISEA J115315.35+602407.5,178.31389,60.40201,31708.0,0.105766,
2535,SDSS J115316.51+602407.6,178.31883,60.40213,--,--,
2536,SDSS J115315.28+602354.5,178.3137,60.39848,--,--,
2537,SDSS J115316.24+602358.6,178.3177,60.39961,--,--,
2538,SDSS J115316.51+602407.6,178.31883,60.40213,--,--,
2539,WISEA J115318.29+602408.5,178.32625,60.40231,--,--,
2540,WISEA J115320.97+602504.5,178.33738,60.41794,--,--,
2541,WISEA J115424.47+602836.3,178.60193,60.47682,--,--,
2542,WISEA J115356.23+602629.4,178.48429,60.44151,--,--,
2543,WISEA J115405.79+604141.1,178.52415,60.69484,--,--,
2544,SDSS J115325.23+603529.0,178.35514,60.59141,--,--,
2545,WISEA J115326.46+603533.7,178.36008,60.59272,--,--,
2546,SDSS J115327.23+603524.1,178.36348,60.59003,--,--,
2547,WISEA J115356.36+610038.1,178.4849,61.01058,--,--,
2548,WISEA J115240.78+602159.4,178.16994,60.36645,--,--,
2549,GALEXASC J115426.07+602341.0,178.60863,60.39473,--,--,
2550,WISEA J115426.47+602332.1,178.61029,60.39228,31391.0,0.10471,SPEC
2551,WISEA J115234.53+604749.1,178.14386,60.79695,--,--,
2552,WISEA J115233.93+605102.7,178.1414,60.85078,--,--,
2553,WISEA J115409.43+605341.7,178.53926,60.89492,--,--,
2554,WISEA J115418.76+604438.1,178.57812,60.74394,32158.0,0.107266,SPEC
2555,WISEA J115421.30+604846.5,178.58878,60.81293,--,--,
2556,WISEA J115430.54+605016.8,178.62727,60.838,32048.0,0.1069,SPEC
2557,NVSS J115431+605021,178.62996,60.83917,--,--,
2558,WISEA J115432.69+605013.8,178.63652,60.83711,--,--,
2559,SDSSCGA 00974,178.63708,60.83608,32078.0,0.107,
2560,WISEA J115436.05+604359.5,178.65031,60.73321,--,--,
2561,SDSS J115437.01+604355.1,178.65422,60.73198,--,--,
2562,WISEA J115220.37+602809.9,178.0848,60.4694,--,--,
2563,2MASS J11523303+6031003,178.13765,60.51675,--,--,
2564,WISEA J115233.19+603102.0,178.13831,60.51725,--,--,
2565,SDSS J115233.32+603103.5,178.13884,60.51764,--,--,
2566,SDSS J115233.32+603107.9,178.13886,60.51887,--,--,
2567,SDSS J115247.22+603251.7,178.19678,60.5477,--,--,
2568,WISEA J115247.84+603244.5,178.19937,60.54567,--,--,
2569,WISEA J115253.28+603303.0,178.22215,60.55086,31218.0,0.104132,SPEC
2570,WISEA J115301.05+603034.8,178.25435,60.50963,--,--,
2571,WISEA J115333.49+603219.0,178.38947,60.53855,--,--,
2572,WISEA J115314.18+603143.6,178.30907,60.52877,37607.0,0.125444,SPEC
2573,WISEA J115356.30+603153.5,178.48457,60.53152,31732.0,0.105845,SPEC
2574,WISEA J115404.78+603212.3,178.51989,60.53675,--,--,
2575,WISEA J115407.47+603852.8,178.53104,60.64799,20259.0,0.067578,SPEC
2576,WISEA J115418.67+603200.7,178.57774,60.53345,--,--,
2577,WISEA J115423.06+603004.1,178.59595,60.50111,--,--,
2578,SDSS J115431.10+603100.5,178.62961,60.51683,--,--,
2579,WISEA J115431.92+603103.4,178.63295,60.51758,--,--,
2580,WISEA J115437.19+602932.3,178.65487,60.49234,--,--,
2581,SDSS J115510.72+603245.5,178.79468,60.54599,--,--,
2582,WISEA J115512.04+603246.5,178.80015,60.54624,--,--,
2583,WISEA J115155.69+605554.9,177.98244,60.9321,--,--,
2584,SDSS J115244.24+605915.4,178.18433,60.98763,--,--,
2585,WISEA J115244.42+605902.5,178.18501,60.98392,--,--,
2586,SDSS J115244.47+605909.7,178.18532,60.98605,--,--,
2587,SDSS J115245.08+605907.7,178.18783,60.98548,--,--,
2588,WISEA J115842.77+545039.5,179.67821,54.84426,24259.0,0.080919,SPEC
2589,WISEA J115358.58+553430.5,178.49417,55.57507,--,--,
2590,2MASS J12014822+5545143,180.45093,55.75385,31032.0,0.103513,SPEC
2591,WISEA J120148.22+554512.7,180.45094,55.75353,--,--,
2592,WISEA J120148.31+554518.1,180.45133,55.75504,--,--,
2593,WISEA J115847.26+560047.7,179.69692,56.01325,19267.0,0.064267,SPEC
2594,WISEA J115706.91+545104.3,179.27874,54.85122,--,--,
2595,WISEA J115834.72+545059.5,179.64472,54.84988,--,--,
2596,WISEA J115417.37+551146.9,178.57252,55.1963,--,--,
2597,WISEA J115455.73+550358.8,178.73217,55.0663,--,--,
2598,WISEA J120025.70+555803.9,180.10712,55.96776,--,--,
2599,WISEA J115450.28+550053.3,178.70953,55.01483,--,--,
2600,WISEA J115549.56+545431.0,178.9566,54.90861,23965.0,0.079939,SPEC
2601,WISEA J115748.40+545738.3,179.45165,54.96066,--,--,
2602,WISEA J115621.46+551025.1,179.08941,55.17362,29072.0,0.096973,SPEC
2603,SDSS J120117.68+551222.1,180.32367,55.20614,--,--,
2604,WISEA J120118.32+551226.7,180.32635,55.2074,--,--,
2605,WISEA J115340.35+553237.8,178.41821,55.54381,42865.0,0.142981,SPEC
2606,WISEA J115418.90+553111.4,178.57881,55.51986,--,--,
2607,WISEA J115843.11+553330.8,179.67965,55.55854,23943.0,0.079865,SPEC
2608,WISEA J115912.61+553125.9,179.80258,55.52387,--,--,
2609,WISEA J115913.35+553126.0,179.80563,55.52388,23740.0,0.079188,SPEC
2610,WISEA J115914.17+553128.4,179.80906,55.52458,--,--,
2611,WISEA J115925.04+553505.4,179.85434,55.58489,--,--,
2612,WISEA J115955.33+553220.3,179.98081,55.53902,--,--,
2613,WISEA J115949.20+553252.8,179.95478,55.54796,--,--,
2614,WISEA J115950.17+553254.3,179.95897,55.54844,--,--,
2615,WISEA J115619.65+560138.4,179.08185,56.02737,29596.0,0.09872,SPEC
2616,WISEA J115626.15+555914.1,179.10897,55.98727,--,--,
2617,WISEA J115626.57+555919.7,179.11057,55.98877,29583.0,0.098677,SPEC
2618,SDSS J115858.68+560305.9,179.74451,56.05166,--,--,
2619,WISEA J115859.38+560312.0,179.74744,56.05335,19976.0,0.066634,SPEC
2620,WISEA J115908.63+560031.6,179.78597,56.00879,20383.0,0.067992,SPEC
2621,WISEA J115928.14+560137.6,179.86725,56.02714,19106.0,0.063731,SPEC
2622,SDSS J115928.74+560130.6,179.86978,56.02518,--,--,
2623,WISEA J120116.36+554919.8,180.31869,55.82235,--,--,
2624,WISEA J115456.23+550612.8,178.73433,55.10357,15596.0,0.052022,SPEC
2625,WISEA J115657.91+550821.8,179.24116,55.13933,23906.0,0.079743,SPEC
2626,WISEA J120118.16+551924.4,180.32568,55.3234,--,--,
2627,WISEA J115437.49+552815.5,178.65633,55.47103,16224.0,0.054116,SPEC
2628,WISEA J115737.61+553026.1,179.40673,55.50724,24271.0,0.080958,SPEC
2629,WISEA J115854.02+554313.2,179.72499,55.72033,--,--,
2630,WISEA J120123.37+554339.4,180.34738,55.7276,--,--,
2631,SDSS J115659.78+555940.3,179.24911,55.99453,--,--,
2632,SDSSCGB 60391,179.25,55.99364,15889.0,0.053,
2633,WISEA J115700.06+555947.8,179.25037,55.99673,--,--,
2634,GALEXASC J115700.21+555947.8,179.25088,55.99663,--,--,
2635,WISEA J115626.58+555900.9,179.1107,55.98355,29194.0,0.097382,SPEC
2636,SDSS J115627.49+555857.9,179.11458,55.98277,--,--,
2637,WISEA J115726.72+560100.3,179.36128,56.01676,--,--,
2638,WISEA J115901.62+555718.4,179.75678,55.95513,--,--,
2639,WISEA J115903.89+555931.0,179.76624,55.99196,19312.0,0.064419,SPEC
2640,WISEA J115955.34+560009.5,179.9806,56.00266,--,--,
2641,WISEA J115955.85+560005.8,179.98273,56.00159,19249.0,0.064208,SPEC
2642,WISEA J115634.06+550153.1,179.14193,55.03143,--,--,
2643,WISEA J115643.07+550057.5,179.17935,55.01599,--,--,
2644,WISEA J120005.44+545621.3,180.02269,54.93925,--,--,
2645,WISEA J120054.53+550510.4,180.22721,55.08623,--,--,
2646,2MASX J12005456+5505126,180.22726,55.08684,19685.0,0.065662,SPEC
2647,2MASS J12005518+5505161,180.22993,55.08785,--,--,
2648,WISEA J115339.65+552055.2,178.41525,55.34869,29362.0,0.097942,SPEC
2649,SDSS J115424.84+551719.6,178.60354,55.28879,--,--,
2650,WISEA J115425.34+551713.4,178.60565,55.28704,19153.0,0.063887,SPEC
2651,WISEA J115531.56+552526.7,178.88152,55.4241,--,--,
2652,WISEA J115531.64+552535.6,178.88186,55.42655,40554.0,0.135273,SPEC
2653,WISEA J115703.98+552707.1,179.26665,55.45196,--,--,
2654,WISEA J115841.93+552250.2,179.67478,55.38067,24052.0,0.08023,SPEC
2655,2MASS J11592994+5531191,179.87479,55.52202,--,--,
