,objid,ra,dec,g-i,u-g,u-z,g-z,g-r,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,link
10660,587731869095690351,173.99487482,54.36761427,1.1748100000000008,1.9401270000000004,3.3690510000000025,1.428924000000002,0.6922050000000013,0.4085070581106543,0.077828,0.848414,NGC3755,27.0,0.758591,Possible compact galaxies,116.51175496086503,-14.837251820794933,19.951899,18.011772,16.836962,17.319567,16.582848,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731869095690351
10666,587733080810258517,173.94346639,54.5150028,0.9916330000000002,1.7723709999999997,2.9270919999999983,1.1547209999999986,0.6971729999999994,0.3193966480169071,0.078494,1.0,NGC3755,27.0,0.815818,Possible compact galaxies,22.76083877525805,-13.518076820794931,21.108286,19.335915,18.344282,18.638742,18.181194,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733080810258517
10682,588017111829839972,174.00092875,47.54749925,0.8767669999999974,1.477640000000001,2.5469779999999993,1.0693379999999983,0.5716059999999992,0.4194192803016557,0.047798,0.5644,NGC3756,23.6,0.559549,Possible compact galaxies,223.90459312866972,-14.165631014850533,19.748175,18.270535,17.393768,17.698929,17.201197,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017111829839972
10713,588295840174047309,174.4783113,48.28421874,0.9645009999999985,1.2014580000000024,2.3165070000000014,1.115048999999999,0.5314160000000001,0.3949922705791512,0.089854,0.540722,NGC3756,23.6,0.581126,Possible compact galaxies,169.21608368704895,-13.455201014850534,20.142233,18.940775,17.976274,18.409359,17.825726,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588295840174047309
10722,588297865803399187,174.62134988,48.19401599,0.8521490000000007,1.619368999999999,2.8508619999999993,1.2314930000000004,0.6592929999999981,0.407002562015818,0.076284,0.735584,NGC3756,23.6,0.659023,Possible compact galaxies,145.6435078218551,-12.77571601485053,21.367506,19.748137,18.895988,19.088844,18.516644,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588297865803399187
10728,587735695367536826,174.86308149,56.30486458,1.1773250000000033,2.296280999999997,3.645750999999997,1.3494700000000002,0.7784690000000012,0.4312856053390876,0.085097,0.998479,NGC3769,17.2,0.789439,Possible compact galaxies,50.91980790604434,-11.667916234537742,22.584476,20.288195,19.11087,19.509726,18.938725,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735695367536826
10731,587731889503142145,174.72399165,56.18698319,1.141922000000001,1.9558679999999988,3.408534999999997,1.4526669999999982,0.7716840000000005,0.382421479143854,0.063727,0.532323,NGC3769,17.2,0.408219,Possible compact galaxies,33.79659094901427,-10.625079234537743,23.280115,21.324247,20.182325,20.552563,19.87158,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731889503142145
10732,587731889503142273,174.87934699,56.21435861,0.6982820000000025,1.4774509999999985,2.6466269999999987,1.1691760000000002,0.6310850000000023,0.4677327313568373,0.06724,1.0,NGC3769,17.2,0.916073,Possible compact galaxies,38.36137702774677,-10.512632234537744,22.773546,21.296095,20.597813,20.66501,20.126919,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731889503142273
10746,587731889503207530,175.1113239,56.10951387,0.8969489999999993,1.601471,2.7664790000000004,1.1650080000000003,0.5983580000000011,0.4396508371605192,0.057258,0.728869,NGC3769,17.2,0.712892,Possible compact galaxies,47.80961522125505,-12.361997234537744,21.015474,19.414003,18.517054,18.815645,18.248995,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731889503207530
10748,587731890040013313,174.80327768,56.47875789,0.8679179999999995,1.5934430000000006,2.8722460000000005,1.278803,0.5169089999999983,0.4649109168754809,0.054098,0.525219,NGC3769,17.2,0.572906,Possible compact galaxies,75.25127759858404,-10.604072234537744,22.683922,21.090479,20.222561,20.57357,19.811676,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731890040013313
10763,587739647284871299,175.07268855,32.0371872,0.8706360000000011,1.3703669999999981,2.374749999999999,1.0043830000000007,0.539943000000001,0.364566328242329,0.068329,0.636757,NGC3780,38.0,0.759048,Possible compact galaxies,414.2383864943262,-15.528376983084048,19.280851,17.910484,17.039848,17.370541,16.906101,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739647284871299
10798,587734894361706688,175.24215004,11.03781286,1.3438400000000001,2.3270160000000004,3.9605309999999996,1.6335149999999992,0.9428850000000004,0.4483239168837762,0.086745,0.866449,NGC3788,41.1,0.483298,Possible compact galaxies,267.64765081684385,-14.287425109380347,22.051685,19.724669,18.380829,18.781784,18.091154,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587734894361706688
10802,588017564948627623,174.98648051,11.26245301,1.0885619999999996,1.7089809999999979,3.0801029999999976,1.3711219999999997,0.7341440000000006,0.4235496391062527,0.045244,0.552743,NGC3788,41.1,0.867895,Possible compact galaxies,175.97756844246365,-14.012715109380345,21.499619,19.790638,18.702076,19.056494,18.419516,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017564948627623
10895,587732591177368128,176.07708801,59.98382849,1.3094809999999981,2.351883000000001,3.907463,1.555579999999999,0.9040559999999971,0.4541908337943621,0.095995,1.0,NGC3813,25.7,0.796661,Possible compact galaxies,172.11833150765523,-11.377080616656468,23.928524,21.576641,20.26716,20.672585,20.021061,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732591177368128
10927,587731870707089839,176.76841274,55.86804049,0.9543880000000016,2.1601159999999986,3.8910829999999983,1.7309669999999997,0.7547400000000017,0.4696502001156061,0.084016,0.761677,NGC3877,16.8,0.962038,Possible compact galaxies,58.50623231192685,-10.045888408629317,23.995514,21.835398,20.88101,21.080658,20.104431,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707089839
10932,587731870707089528,176.70890602,55.81177407,0.9383279999999985,1.1306360000000026,2.3079280000000004,1.1772919999999978,0.5434609999999971,0.4522991927293585,0.085382,0.573772,NGC3877,16.8,0.688511,Possible compact galaxies,50.355814234448026,-12.206840408629317,20.593803,19.463167,18.524839,18.919706,18.285875,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707089528
10935,587731870707155110,177.17297226,55.86282124,1.0283029999999975,2.0147670000000026,3.484102,1.4693349999999974,0.8007349999999995,0.3798560754046227,0.086129,0.882793,NGC3877,16.8,0.715795,Possible compact galaxies,120.1125314348849,-11.523690408629315,22.418358,20.403591,19.375288,19.602856,18.934256,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707155110
10937,587731870707220755,177.20376555,55.97051418,0.9902290000000029,2.243274999999997,3.917168,1.6738930000000032,0.8579500000000024,0.4051978570427622,0.083529,0.765128,NGC3877,16.8,0.330328,Possible compact galaxies,71.5512534578446,-10.190564408629315,24.037207,21.793932,20.803703,20.935982,20.120039,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707220755
10942,587735694831190412,177.08907025,56.08824119,1.054741,2.1362319999999997,3.912739000000002,1.7765070000000023,0.6936940000000007,0.4803661419039109,0.09193,0.960313,NGC3877,16.8,0.620959,Possible compact galaxies,93.50901820136131,-10.563150408629316,23.393322,21.25709,20.202349,20.563396,19.480583,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735694831190412
10964,587731870707089454,176.85437088,55.88884036,1.0864969999999978,1.7279730000000022,3.097354000000003,1.3693810000000006,0.7616109999999985,0.4246863422219852,0.071038,0.569547,NGC3893,20.2,0.826876,Possible compact galaxies,406.73974588876825,-14.580332847233116,19.436008,17.708035,16.621538,16.946424,16.338654,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707089454
10981,587735695368192120,177.36250901,56.46941704,0.8147659999999988,1.3580229999999993,2.399576999999997,1.0415539999999979,0.5298650000000009,0.3768933119171535,0.050844,1.0,NGC3893,20.2,0.999733,Possible compact galaxies,115.34640267956482,-13.246116847233118,20.168528,18.810505,17.995739,18.28064,17.768951,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735695368192120
10987,587731870707220597,177.40333585,55.90323756,1.0721710000000009,2.1566539999999996,3.4812580000000004,1.3246040000000008,0.7228130000000021,0.3693955372052964,0.077338,0.614758,NGC3893,20.2,0.453668,Possible compact galaxies,240.6510639598769,-13.354263847233115,21.05196,18.895306,17.823135,18.172493,17.570702,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707220597
10988,587731870707286101,177.6341746,55.96583317,1.0603529999999992,1.837181000000001,3.137429000000001,1.3002479999999998,0.6660430000000019,0.438722448411015,0.070055,0.581123,NGC3893,20.2,0.516754,Possible compact galaxies,103.7750980293262,-13.061491847233118,20.968489,19.131308,18.070955,18.465265,17.83106,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731870707286101
11007,587733081884852580,177.06705497,55.77738885,1.2037739999999992,2.3804370000000006,3.8232339999999994,1.4427969999999988,0.8060630000000018,0.3826458247900538,0.085295,0.62298,NGC3893,20.2,0.976829,Possible compact galaxies,175.35622654054765,-12.951242847233118,21.762014,19.381577,18.177803,18.575514,17.93878,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733081884852580
11038,587741600955433070,177.44689999,26.48986759,1.1744449999999986,2.0317000000000007,3.355837000000001,1.3241370000000003,0.7685110000000002,0.358383724616138,0.086892,0.970985,NGC3900,29.8,0.790805,Possible compact galaxies,135.9772729700214,-13.08346632038128,22.087826,20.056126,18.881681,19.287615,18.731989,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741600955433070
11042,587741600955433404,177.4727597,26.46928887,1.2857519999999987,2.231186000000001,3.839125000000003,1.6079390000000018,0.7591080000000012,0.4869216654337632,0.084089,0.516078,NGC3900,29.8,0.48439,Possible compact galaxies,321.33444337264905,-12.50283532038128,22.85854,20.627354,19.341602,19.868246,19.019415,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741600955433404
11047,587741600955367657,177.35118675,26.48792854,1.2578030000000027,2.1979159999999993,3.768809000000001,1.5708930000000016,0.8830969999999994,0.3762621482167387,0.084604,0.96757,NGC3900,29.8,0.821019,Possible compact galaxies,157.5143505702702,-13.115992320381276,22.336102,20.138186,18.880383,19.255089,18.567293,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741600955367657
11048,587741600955367669,177.39291465,26.53319687,1.1325499999999984,1.974188999999999,3.448910999999999,1.4747219999999999,0.7742980000000017,0.4349074056721221,0.065948,0.795464,NGC3900,29.8,0.735304,Possible compact galaxies,262.10794765145,-13.35444532038128,21.765123,19.790934,18.658384,19.016636,18.316212,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741600955367669
11077,587741708346982549,177.40813686,26.71341226,1.1828520000000005,2.2983509999999967,3.804108999999997,1.5057580000000002,0.8236180000000033,0.4570244339393061,0.074369,0.671553,NGC3900,29.8,0.741687,Possible compact galaxies,144.9675301890855,-13.28404132038128,22.209009,19.910658,18.727806,19.08704,18.4049,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741708346982549
11151,588013383278985259,177.3682968,52.28747597,1.1528649999999985,1.9222220000000014,3.276791000000003,1.3545690000000015,0.7618849999999995,0.3738414613572653,0.082136,0.80976,NGC3912,29.6,0.782372,Possible compact galaxies,178.68554649281012,-13.947408555294691,21.093157,19.170935,18.01807,18.40905,17.816366,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588013383278985259
11185,588017604145578052,178.89621114,44.23411268,0.9179400000000015,1.3753199999999985,2.483151999999997,1.1078319999999984,0.5849399999999996,0.4378744604921173,0.070026,0.648571,NGC3917,16.4,0.808796,Possible compact galaxies,69.16586264522589,-12.332102240238491,20.702377,19.327057,18.409117,18.742117,18.219225,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017604145578052
11216,588017625079611498,178.57364035,43.73120519,0.8669870000000017,1.7218799999999987,2.8201199999999993,1.0982400000000005,0.636686000000001,0.3803830318849788,0.094919,1.0,NGC3917,16.4,0.863827,Possible compact galaxies,41.427282508696464,-12.665356240238491,20.767429,19.045549,18.178562,18.408863,17.947309,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017625079611498
11258,588017112368021516,178.28083961,48.20869346,0.8348849999999999,2.335125999999999,3.835893999999998,1.500767999999999,0.9831570000000003,0.4285520334428064,0.09923,0.979311,NGC3938,14.5,0.160082,Possible compact galaxies,32.443004401245034,-17.13429701117488,16.990826,14.6557,13.820815,13.672543,13.154932,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017112368021516
11318,588013383816183901,178.44543576,52.74886861,0.9409560000000035,1.8133469999999967,2.910081999999999,1.0967350000000025,0.636019000000001,0.3737502166893853,0.055209,1.0,NGC3949,18.9,0.888162,Possible compact galaxies,78.38818213433156,-12.65417502086622,21.1775,19.364153,18.423197,18.728134,18.267418,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588013383816183901
11328,587733081348309087,178.28415948,55.32072107,0.8747909999999983,1.1536570000000026,2.218851000000001,1.0651939999999982,0.4882189999999973,0.3800386488074863,0.078366,0.989737,NGC3953,17.8,0.683367,Possible compact galaxies,102.36236458148772,-13.489712011544466,19.404264,18.250607,17.375816,17.762388,17.185413,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733081348309087
11334,587733080811569302,178.90763043,55.04262446,1.0930880000000016,2.3713099999999976,3.8184359999999984,1.4471260000000008,0.7454070000000002,0.391469995230887,0.072809,0.658401,NGC3953,17.8,0.429829,Possible compact galaxies,139.58812589863285,-12.259968011544466,22.108849,19.737539,18.644451,18.992132,18.290413,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733080811569302
11337,587733081348309103,178.32066763,55.27129942,0.8919319999999971,1.4331420000000001,2.4772399999999983,1.0440979999999982,0.5424100000000003,0.4085033877277477,0.07373,0.772486,NGC3953,17.8,0.733046,Possible compact galaxies,94.2601513585612,-12.489359011544469,20.738293,19.305151,18.413219,18.762741,18.261053,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733081348309103
11339,587732701800300988,178.97299616,6.85116431,0.7157359999999997,1.3119259999999997,2.399872000000002,1.0879460000000023,0.5794449999999998,0.3617851455808999,0.065105,0.932805,NGC3972,22.0,0.764352,Possible compact galaxies,82.79481376111109,-11.341460404111032,22.262024,20.950098,20.234362,20.370653,19.862152,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732701800300988
11342,587732701263364641,178.88262161,6.5645056,1.3292390000000012,1.6812380000000005,3.476122,1.7948839999999997,0.8178769999999993,0.4719916828125844,0.069328,0.509714,NGC3972,22.0,0.451925,Possible compact galaxies,143.9478964707096,-11.137181404111033,23.074047,21.392809,20.06357,20.574932,19.597925,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732701263364641
11365,587733080811700660,179.52039764,54.90399104,1.0108510000000024,1.6234760000000001,2.795382,1.171906,0.686126999999999,0.4327450074412929,0.068587,0.507262,NGC3976,37.2,0.99984,Possible compact galaxies,210.47263061420657,-13.411117699409488,21.7512,20.127724,19.116873,19.441597,18.955818,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587733080811700660
11384,587732136995586214,179.60257494,53.47356876,1.4284730000000003,2.239146999999999,3.900828999999998,1.661681999999999,0.8316979999999994,0.4183076722469574,0.099286,0.641988,NGC3982,21.3,0.475625,Possible compact galaxies,245.6667277989084,-12.78981901719369,21.922924,19.683777,18.255304,18.852079,18.022095,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732136995586214
11481,588017603608772717,179.07237273,43.92768797,1.3056629999999991,2.153327000000001,3.7513940000000012,1.5980670000000003,0.9122319999999995,0.4231214487913958,0.091109,0.713875,NGC4010,16.9,0.737712,Possible compact galaxies,90.54992403794006,-13.101906523068369,21.103086,18.949759,17.644096,18.037527,17.351692,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017603608772717
11490,588017949887103085,179.21112234,43.57601332,0.8977530000000016,1.1840569999999992,2.2553230000000006,1.0712660000000014,0.5782360000000004,0.4102438120679816,0.092313,0.734418,NGC4010,16.9,0.906898,Possible compact galaxies,85.65694997241108,-13.30731652306837,19.59441,18.410353,17.5126,17.832117,17.339087,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017949887103085
11501,587722981740183642,180.19557419,-1.10913732,1.2515800000000006,2.2511170000000007,3.795686,1.5445689999999992,0.8115869999999994,0.3847021954962307,0.082644,1.0,NGC4013,15.0,0.915979,Possible compact galaxies,104.74913482873502,-11.492284295278406,22.450876,20.199759,18.948179,19.388172,18.65519,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587722981740183642
11510,587748927630147700,180.16690867,-1.14682077,0.8529909999999994,1.2152190000000012,2.233558000000002,1.018339000000001,0.4848290000000013,0.3815765401331062,0.075686,0.669134,NGC4013,15.0,0.670606,Possible compact galaxies,72.24791015010969,-12.294978295278408,20.285526,19.070307,18.217316,18.585478,18.051968,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587748927630147700
11511,587748927630147731,180.19561249,-1.10915573,1.1271090000000008,1.9678979999999981,3.404902,1.4370040000000017,0.8280010000000004,0.3839340405220969,0.114772,0.949195,NGC4013,15.0,0.915241,Possible compact galaxies,69.40929388154667,-11.357759295278406,22.318596,20.350698,19.223589,19.522697,18.913694,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587748927630147731
11525,587726031711961142,180.58555719,1.80289702,0.8138559999999977,1.446899000000002,2.5708480000000016,1.1239489999999996,0.5699459999999981,0.3608632902161607,0.055859,0.975191,NGC4041,22.6,0.544942,Possible compact galaxies,131.17502237033366,-12.645904195737009,21.141483,19.694584,18.880728,19.124638,18.570635,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726031711961142
11527,587726014532354472,180.69544294,1.9158572,0.6577510000000011,1.4636770000000006,2.4639290000000003,1.0002519999999997,0.46051200000000136,0.4055306804939606,0.051443,0.756244,NGC4041,22.6,0.679032,Possible compact galaxies,141.64388906911978,-12.05158619573701,21.643145,20.179468,19.521717,19.718956,19.179216,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726014532354472
11533,587726014532419609,180.78773374,1.96068653,1.2409820000000025,2.364673,3.7357520000000015,1.3710790000000017,0.8598810000000014,0.2994448562024916,0.093375,1.0,NGC4041,22.6,0.902451,Possible compact galaxies,9.697196707439552,-15.083046195737008,19.91205,17.547377,16.306395,16.687496,16.176298,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726014532419609
11562,587739505004970088,180.13060257,31.9475649,0.9877259999999985,1.2489260000000009,2.5001999999999995,1.2512739999999987,0.6582939999999997,0.4988096929997471,0.083452,0.751043,NGC4051,14.9,0.768426,Possible compact galaxies,666.306774018454,-16.637012342061368,16.136139,14.887213,13.899487,14.228919,13.635939,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739505004970088
11584,587739609162711094,180.57700173,32.57345251,0.8531259999999996,1.1807729999999985,2.2028500000000015,1.022077000000003,0.49965100000000007,0.3919372259067921,0.080919,0.735772,NGC4051,14.9,0.753187,Possible compact galaxies,90.0251656694255,-13.113507342061368,19.432848,18.252075,17.398949,17.752424,17.229998,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739609162711094
11614,587741534400217229,181.52149228,31.17796071,0.9894230000000022,1.848552999999999,3.1094870000000014,1.2609340000000024,0.7200580000000016,0.3388604671508305,0.091869,1.0,NGC4051,14.9,0.78863,Possible compact galaxies,61.14456038075348,-12.91391634206137,20.520626,18.672073,17.68265,17.952015,17.411139,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587741534400217229
11616,587739505004970000,180.01725377,31.7967798,1.1012640000000005,1.7951939999999986,3.1844499999999982,1.3892559999999996,0.749295,0.3341960391099744,0.050238,1.0,NGC4051,14.9,0.919237,Possible compact galaxies,163.94327958929756,-15.78482734206137,17.625593,15.830399,14.729135,15.081104,14.441143,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587739505004970000
11631,587742575366766821,180.70384233,18.77487853,1.090647999999998,2.0180609999999994,3.4234679999999997,1.4054070000000003,0.7501749999999987,0.4099156719478876,0.069277,0.683204,NGC4062,9.8,0.539749,Possible compact galaxies,108.43178500813418,-11.705573378462477,21.018793,19.000732,17.910084,18.250557,17.595325,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587742575366766821
11676,587732772665557610,181.20023888,10.89501181,1.0654429999999984,2.1328030000000027,3.6888530000000017,1.556049999999999,0.8482939999999992,0.4814694726069232,0.083511,0.811438,NGC4064,16.5,0.939451,Possible compact galaxies,113.7528023263362,-10.516300721069534,23.552216,21.419413,20.35397,20.571119,19.863363,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772665557610
11694,588295841786757206,181.58982351,50.15499697,1.020975,2.142042,3.3802149999999997,1.2381729999999997,0.6655499999999996,0.3944700847542179,0.073238,0.544096,NGC4067,36.5,0.3453,Possible compact galaxies,712.3639904563918,-15.410556322282376,20.2085,18.066458,17.045483,17.400908,16.828285,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588295841786757206
11698,587732483822583869,181.69543203,50.26723335,0.9126239999999974,1.72579,2.8481809999999967,1.1223909999999968,0.6205369999999988,0.4006936499301142,0.070194,0.789407,NGC4067,36.5,0.721233,Possible compact galaxies,261.01598032227514,-15.314478322282376,19.843313,18.117523,17.204899,17.496986,16.995132,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732483822583869
11702,588295841786560659,180.85987397,50.13376438,0.8858509999999988,1.2691380000000017,2.3455350000000017,1.076397,0.5603410000000011,0.3837672451153269,0.074289,1.0,NGC4067,36.5,0.696845,Possible compact galaxies,193.35542124536053,-15.376720322282376,19.264223,17.995085,17.109234,17.434744,16.918688,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588295841786560659
11706,588295842323628130,181.58654919,50.48115627,1.1901530000000022,2.1553359999999984,3.7881169999999997,1.6327810000000014,0.7813780000000001,0.4033669044445563,0.074491,0.793434,NGC4067,36.5,0.574874,Possible compact galaxies,568.5242043002515,-16.006767322282375,19.741411,17.586075,16.395922,16.804697,15.953294,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588295842323628130
11814,588017112368939045,181.50166076,48.29143094,0.9611059999999991,1.2151180000000004,2.340494999999999,1.1253769999999985,0.541440999999999,0.2878973552535369,0.086308,1.0,NGC4088,14.4,0.92261,Possible compact galaxies,169.2308941845545,-15.175145460476248,17.373226,16.158108,15.197002,15.616667,15.032731,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017112368939045
11979,587726015606489510,181.54743351,2.77154301,0.9097139999999975,1.8370130000000024,2.8517340000000004,1.014720999999998,0.5858239999999988,0.377152833122943,0.052754,0.65551,NGC4102,21.1,0.807355,Possible compact galaxies,188.0731432370281,-12.795191276488463,21.249058,19.412045,18.502331,18.826221,18.397324,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587726015606489510
12011,588017603609755771,182.35898609,44.07329245,0.9530829999999995,1.4742300000000004,2.68914,1.2149099999999997,0.6202480000000001,0.4399067654025653,0.054427,0.629252,NGC4123,16.5,0.858132,Possible compact galaxies,485.2455676107613,-16.239665721069535,16.942232,15.468002,14.514919,14.847754,14.253092,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017603609755771
12109,587732484359651583,182.55855078,50.74419997,0.8693310000000025,1.2149089999999987,2.2885489999999997,1.073640000000001,0.5427990000000023,0.4130450845230132,0.070299,0.732947,NGC4151,18.5,0.941077,Possible compact galaxies,91.97336676846707,-13.35680364201507,19.736763,18.521854,17.652523,17.979055,17.448214,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732484359651583
12125,588295841787150444,182.93865714,50.08361582,0.9362700000000004,1.2067559999999986,2.3075249999999983,1.1007689999999997,0.5601890000000012,0.4239695028013288,0.090905,0.522104,NGC4151,18.5,0.65401,Possible compact galaxies,101.71336381685494,-13.15812264201507,19.944681,18.737925,17.801655,18.177736,17.637156,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588295841787150444
12199,587732772666408986,183.07407833,10.83366373,1.1788800000000013,1.8525600000000004,2.9522450000000013,1.099685000000001,0.5667580000000001,0.3470849447857653,0.094535,0.770418,NGC4162,26.8,0.708271,Possible compact galaxies,206.4770952652478,-15.637925970143945,18.922066,17.069506,15.890626,16.502748,15.969821,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587732772666408986
12282,587735346964070478,183.81094016,13.77066793,0.8380729999999996,1.1929020000000001,2.2196349999999985,1.0267329999999983,0.501103999999998,0.3483374069438603,0.073258,0.533663,NGC4180,16.5,0.916389,Possible compact galaxies,341.9748968360518,-14.968093721069533,17.813332,16.62043,15.782357,16.119326,15.593697,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735346964070478
12409,587731868561179014,183.21260779,54.51574466,1.0545709999999993,2.0526770000000027,3.4245979999999996,1.3719209999999968,0.7526679999999999,0.4963402108976323,0.085393,0.777924,NGC4193,37.3,0.899893,Possible compact galaxies,100.36158360204703,-12.03811715904344,23.625772,21.573095,20.518524,20.820427,20.201174,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587731868561179014
12454,588011125187215707,184.07395852,63.6407586,1.2780130000000014,1.8377839999999992,3.5297219999999996,1.6919380000000004,0.870985000000001,0.4454503124413476,0.070599,0.604313,NGC4194,39.4,0.955512,Possible compact galaxies,119.14197514325956,-13.305730109127865,22.38052,20.542736,19.264723,19.671751,18.850798,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588011125187215707
12466,588017704542797872,183.96361605,13.21761565,0.9737739999999988,1.5269200000000005,2.6997600000000013,1.1728400000000008,0.6330129999999983,0.3663842738187529,0.057055,0.975301,NGC4205,25.1,0.981412,Possible compact galaxies,77.07314965761539,-14.611861607405189,19.54644,18.01952,17.045746,17.386507,16.84668,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704542797872
12467,588017704542863553,184.04356187,13.17620497,0.8047009999999979,1.2329420000000013,2.269968000000002,1.037026000000001,0.5191419999999987,0.3923115252195857,0.044578,0.750538,NGC4205,25.1,0.758519,Possible compact galaxies,253.61721543810685,-13.27018260740519,20.48027,19.247328,18.442627,18.728186,18.210302,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017704542863553
12547,587735347501072399,184.09474852,14.2980655,0.9470349999999996,1.4885960000000011,2.5833949999999994,1.0947989999999983,0.5767769999999999,0.360775003913291,0.075175,1.0,NGC4207,16.5,0.96073,Possible compact galaxies,34.88613559881739,-14.530691721069534,18.622101,17.133505,16.18647,16.556728,16.038706,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=587735347501072399
12552,588017567636914189,184.08970868,13.47813367,0.9230839999999993,1.8253960000000014,2.986884,1.1614879999999985,0.70289,0.4097850364336463,0.092008,0.904697,NGC4207,16.5,0.773143,Possible compact galaxies,103.13407290824708,-13.938611721069536,19.677094,17.851698,16.928614,17.148808,16.69021,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588017567636914189
12587,588298663036715029,184.41393422,47.4918672,0.8697529999999993,1.4364430000000006,2.578099999999999,1.1416569999999986,0.4866759999999992,0.3493321103114015,0.064895,0.935888,NGC4217,18.0,0.571619,Possible compact galaxies,128.59675223508663,-12.168315525516531,21.031166,19.594723,18.72497,19.108047,18.453066,http://cas.sdss.org/dr7/en/tools/explore/obj.asp?id=588298663036715029
