objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
1237661815485563063,190.2762566,11.1911131,1.10754,1.34127,2.71897,1.3777,0.66503,2.05891,2.32891,6.05691,8.48591,0.4371055717,0.085585,0,NGC4621,15.35,0.2253429,Contaminant,322.3955495,-14.0279619,18.90888,17.56761,16.46007,16.90258,16.18991,14.131,13.861,10.133,7.704,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661815485563063
1237661815485694057,190.5856917,11.3880382,1.37555,1.53099,3.20866,1.67767,0.97342,2.50276,2.81376,5.97676,8.02876,0.4190897787,0.164494,1,NGC4621,15.35,0.6374072,Contaminant,164.1445027,-13.2365319,20.19842,18.66743,17.29188,17.69401,16.98976,14.487,14.176,11.013,8.961,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661815485694057
1237658628623171804,190.6686073,11.47553137,0.98576,1.92958,3.08026,1.15068,0.62454,2.13744,2.45344,5.96644,8.35344,0.4800323199,0.070073,0,NGC4621,15.35,0.4933595,Contaminant,291.6475205,-13.9369619,19.5477,17.61812,16.63236,16.99358,16.46744,14.33,14.014,10.501,8.114,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658628623171804
1237661816022630599,190.7337763,11.62070927,1.05504,1.3573,2.64961,1.29231,0.68692,2.02617,2.28517,5.62617,8.17817,0.539058982,0.09548,0.1093311,NGC4621,15.35,0.9630511,Contaminant,307.4584227,-13.6559819,19.31878,17.96148,16.90644,17.27456,16.66917,14.643,14.384,11.043,8.491,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816022630599
1237661815485694008,190.4891836,11.38230699,1.36409,1.74368,3.44381,1.70013,0.97247,2.17546,2.37146,3.73646,7.54646,0.3295036219,0.121501,1,NGC4621,15.35,0.9263876,Contaminant,123.3012522,-13.7334219,19.91327,18.16959,16.8055,17.19712,16.46946,14.294,14.098,12.733,8.923,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661815485694008
1237658629159714845,189.9712153,11.76692464,1.3037,1.98731,3.61551,1.6282,0.88031,2.18318,2.10818,2.96918,6.08518,0.3424207629,0.054137,1,NGC4621,15.35,0.6933644,Contaminant,167.2459848,-15.2014719,18.59669,16.60938,15.30568,15.72907,14.98118,12.798,12.873,12.012,8.896,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629159714845
1237658629159780454,190.1013099,11.77200444,1.33143,1.82308,3.46812,1.64504,0.91971,1.93532,2.02332,3.53432,6.29732,0.3345901164,0.082785,0.9633604,NGC4621,15.35,0.5081739,Contaminant,319.402771,-14.8938919,18.77944,16.95636,15.62493,16.03665,15.31132,13.376,13.288,11.777,9.014,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629159780454
1237658629159780478,190.1804315,11.86812278,0.86034,1.25225,2.31869,1.06644,0.54062,2.17509,2.45009,5.80509,8.83609,0.438557713,0.074951,0.1179178,NGC4621,15.35,0.4129071,Contaminant,202.6237434,-13.1146319,19.60878,18.35653,17.49619,17.81591,17.29009,15.115,14.84,11.485,8.454,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237658629159780478
1237661949183066318,190.2661994,11.94684417,1.26804,1.86622,3.42737,1.56115,0.86583,2.15866,2.16566,2.70166,6.57866,0.3343052205,0.06012,1,NGC4621,15.35,0.7265691,Contaminant,156.4169186,-15.0565619,18.60603,16.73981,15.47177,15.87398,15.17866,13.02,13.013,12.477,8.6,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183066318
1237661949183131854,190.4523378,11.93353793,1.0334,1.2861,2.55998,1.27388,0.67778,2.04073,2.27273,5.86873,7.43773,0.4223958688,0.090195,0.6097967,NGC4621,15.35,0.8782803,Contaminant,188.7850871,-14.2337119,18.66071,17.37461,16.34121,16.69683,16.10073,14.06,13.828,10.232,8.663,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183131854
1237661816022630620,190.7936437,11.79205766,1.04359,1.45613,2.74104,1.28491,0.68815,2.1006,2.1906,5.1016,7.8016,0.4706092174,0.089888,0.04497597,NGC4621,15.35,0.8203791,Contaminant,167.1898754,-13.3751819,19.69964,18.24351,17.19992,17.55536,16.9586,14.858,14.768,11.857,9.157,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816022630620
1237661816559436002,190.5465859,12.02355152,1.29641,1.82653,3.43769,1.61116,0.87549,2.12674,2.16474,2.43374,6.75574,0.3332223833,0.060556,0.9614146,NGC4621,15.35,0.5602612,Contaminant,213.8666021,-15.3961319,18.23643,16.4099,15.11349,15.53441,14.79874,12.672,12.634,12.365,8.043,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559436002
1237661949183262829,190.6913531,12.00439387,1.37736,1.31064,3.00547,1.69483,0.95325,2.2963,2.7023,4.7203,7.6133,0.3718487122,0.179756,0.860962,NGC4621,15.35,0.6880831,Contaminant,208.3192424,-13.5106619,19.68377,18.37313,16.99577,17.41988,16.6783,14.382,13.976,11.958,9.065,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183262829
1237661816559435999,190.5441761,12.08938896,1.14546,1.44938,2.8563,1.40692,0.75101,2.4433,2.7863,6.0643,8.3153,0.4077853944,0.106402,0.06772789,NGC4621,15.35,0.4902917,Contaminant,154.1552521,-13.1703319,19.9606,18.51122,17.36576,17.76021,17.1043,14.661,14.318,11.04,8.789,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559435999
1237661949183262915,190.6467696,11.97669074,1.02816,0.97749,2.2035,1.22601,0.69931,1.98447,2.50447,6.05147,8.02247,0.5101367881,0.189573,0.02862253,NGC4621,15.35,0.7869285,Contaminant,246.8061833,-13.1793719,19.42797,18.45048,17.42232,17.75117,17.22447,15.24,14.72,11.173,9.202,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183262915
1237661816559370297,190.3523669,12.17581049,1.45856,2.0105,3.83293,1.82243,1.00265,1.87474,1.88874,2.61074,5.38074,0.301369699,0.082919,1,NGC4621,15.35,0.6935815,Contaminant,542.5277721,-16.4090219,17.53467,15.52417,14.06561,14.52152,13.70174,11.827,11.813,11.091,8.321,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559370297
1237661816559304814,190.3123201,12.15752455,1.29279,1.681,3.28848,1.60748,0.86459,1.99422,2.06722,4.75322,6.79322,0.3781489096,0.09064,0.8198843,NGC4621,15.35,0.734387,Contaminant,287.688287,-14.6284319,18.8477,17.1667,15.87391,16.30211,15.55922,13.565,13.492,10.806,8.766,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559304814
1237661816559370336,190.3938389,12.10062201,1.30094,1.74092,3.36404,1.62312,0.86376,2.25355,2.29855,5.00355,7.31055,0.4146716968,0.082488,0.8573019,NGC4621,15.35,0.6510942,Contaminant,165.303872,-14.1976319,19.33759,17.59667,16.29573,16.73291,15.97355,13.72,13.675,10.97,8.663,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559370336
1237661816559304853,190.3465517,12.16466926,1.41344,2.24411,3.9767,1.73259,0.9582,2.19651,2.38751,4.46351,7.87151,0.3962525792,0.106074,0.9638383,NGC4621,15.35,0.9362141,Contaminant,150.0510653,-13.5826419,20.55021,18.3061,16.89266,17.3479,16.57351,14.377,14.186,12.11,8.702,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661816559304853
1237661949183066280,190.1715394,11.97905055,1.29564,1.68313,3.29217,1.60904,0.8712,2.22501,2.32901,4.52601,6.90501,0.3036651261,0.095566,1,NGC4621,15.35,0.7907549,Contaminant,160.8350942,-14.3056919,19.17918,17.49605,16.20041,16.62485,15.88701,13.662,13.558,11.361,8.982,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183066280
1237661949183000705,190.1470514,12.01585427,1.39227,1.99345,3.73037,1.73692,0.94807,2.03504,2.11504,3.62104,6.96004,0.3915964045,0.085646,1,NGC4621,15.35,0.9706022,Contaminant,199.272977,-14.0936519,19.77841,17.78496,16.39269,16.83689,16.04804,14.013,13.933,12.427,9.088,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183000705
1237661949183000679,190.0702309,11.99906753,0.88098,1.2067,2.32383,1.11713,0.56927,1.84572,2.00172,5.26272,7.49872,0.4852337012,0.050969,0,NGC4621,15.35,0.6254827,Contaminant,316.2385762,-14.1459619,18.56055,17.35385,16.47287,16.78458,16.23672,14.391,14.235,10.974,8.738,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661949183000679
