objid,ra,dec,g-i,u-g,u-z,g-z,g-r,z-w1,z-w2,z-w3,z-w4,concentration_index,photo_z,frac_dev,host_galaxy,distance,axis_ratio,category,radius,magnitude,u_mag,g_mag,i_mag,r_mag,z_mag,w1,w2,w3,w4,link
1237661871864414432,177.789160075448,43.9885219013477,1.3491900000000001,1.939779999999999,3.557219999999999,1.6174400000000002,0.9048799999999986,2.04707,2.11407,2.815069999999998,5.122069999999999,0.3203554393331118,0.066875,0.9663829,NGC3938,14.5,0.8600093,Possible compact galaxies,296.8913914747527,-15.812210011174876,17.83929,15.89951,14.55032,14.99463,14.28207,12.235,12.168,11.467,9.16,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661871864414432
1237661871864414409,177.767701586566,43.9700117716113,0.9887799999999984,1.48611,2.6970899999999993,1.2109799999999993,0.6469899999999988,1.9527300000000007,2.220730000000001,5.513730000000001,8.823730000000001,0.3391741104815694,0.099681,1.0,NGC3938,14.5,0.8603241,Possible compact galaxies,112.64724662803248,-12.492120011174876,20.44782,18.96171,17.97293,18.31472,17.75073,15.798,15.53,12.237,8.927,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661871864414409
1237661871864480145,177.827553770441,44.0369596082933,1.0317000000000007,1.994060000000001,3.319320000000001,1.32526,0.7109899999999989,1.5741499999999995,1.9121500000000005,5.382149999999999,8.92815,0.3619637066093191,0.111061,0.6008204,NGC3938,14.5,0.7810959,Possible compact galaxies,147.3765924648424,-12.010420011174876,21.50147,19.50741,18.47571,18.79642,18.18215,16.608,16.27,12.8,9.254,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661871864480145
1237661871864348711,177.430495779273,43.9875251784362,1.1031300000000002,1.7367299999999979,3.1036099999999998,1.3668800000000019,0.7559300000000029,1.9546199999999985,1.8646199999999984,5.050619999999999,8.36562,0.405448158094761,0.094987,0.7042608,NGC3938,14.5,0.8192438,Possible compact galaxies,106.2551277715576,-12.56327001117488,20.73623,18.9995,17.89637,18.24357,17.63262,15.678,15.768,12.582,9.267,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661871864348711
1237661871864414364,177.667117329727,44.0771415924333,1.1875,1.6066299999999991,3.0015,1.394870000000001,0.7608899999999998,1.9885599999999977,2.13656,4.901559999999998,8.039559999999998,0.3958680917989247,0.12333,0.7577507,NGC3938,14.5,0.8059734,Possible compact galaxies,94.07996081121728,-12.836300011174878,20.33806,18.73143,17.54393,17.97054,17.33656,15.348,15.2,12.435,9.297,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661871864414364
1237661871864414642,177.771376080947,44.0872704424275,0.9474400000000003,1.5926399999999994,2.7963999999999984,1.203759999999999,0.6252500000000012,1.5488200000000028,1.72982,5.586820000000001,9.16182,0.398941914169245,0.116756,0.5378793,NGC3938,14.5,0.7066662,Possible compact galaxies,158.51788030701394,-12.064510011174878,20.96022,19.36758,18.42014,18.74233,18.16382,16.615,16.434,12.577,9.002,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661871864414642
1237661358616150243,178.239660390465,48.2921807882232,0.8584299999999985,1.2185800000000029,2.143410000000003,0.92483,0.5762900000000002,1.79486,1.7268599999999985,5.608859999999998,9.464859999999998,0.4203377015719263,0.13282,1.0,NGC3949,18.9,0.2928503,Possible compact galaxies,29.959421349840632,-12.149909020866222,21.02727,19.80869,18.95026,19.2324,18.88386,17.089,17.157,13.275,9.419,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237661358616150243
1237657630064378020,178.623962951278,52.7701199383178,1.2823399999999978,1.8812500000000014,3.476519999999999,1.5952699999999975,0.8638499999999976,2.20617,2.239170000000001,3.1411700000000007,5.980170000000001,0.3096845988341662,0.058453,1.0,NGC3953,17.8,0.8856596,Possible compact galaxies,244.66524909510787,-15.405510011544466,18.59169,16.71044,15.4281,15.84659,15.11517,12.909,12.876,11.974,9.135,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657630064378020
1237657630064377934,178.445412743573,52.7488678060566,0.9398099999999978,1.8297000000000025,2.9269099999999995,1.097209999999997,0.6427099999999975,2.2062000000000026,2.125200000000003,5.257200000000001,8.809200000000002,0.3748350794829946,0.102524,1.0,NGC3953,17.8,0.9637395,Possible compact galaxies,71.88822373428398,-12.522400011544466,21.20211,19.37241,18.4326,18.7297,18.2752,16.069,16.15,13.018,9.466,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657630064377934
1237657856609615973,178.880662716482,52.2487873052239,1.267009999999999,1.6962599999999988,3.229619999999997,1.5333599999999983,0.8384199999999993,1.9736400000000012,2.012640000000001,5.2586400000000015,8.72164,0.3664243075711157,0.127912,1.0,NGC3953,17.8,0.8852064,Possible compact galaxies,92.55266541753409,-12.628520011544468,21.15826,19.462,18.19499,18.62358,17.92864,15.955,15.916,12.67,9.207,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657856609615973
1237657628990701750,178.89155850847,52.1247125475403,1.1300900000000027,1.6460299999999997,3.0905900000000024,1.4445600000000027,0.8218600000000009,2.1151399999999985,2.223139999999999,5.463139999999999,8.906139999999999,0.3748923066531112,0.114187,1.0,NGC3953,17.8,0.6593255,Possible compact galaxies,83.03605753994741,-12.515260011544466,21.20473,19.5587,18.42861,18.73684,18.11414,15.999,15.891,12.651,9.208,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237657628990701750
1237671129665831028,179.153547653356,6.83484648467798,1.1737899999999986,1.7874100000000013,3.27055,1.4831399999999988,0.783459999999998,2.063940000000001,2.0819399999999995,2.7279400000000003,6.23494,0.300150248195677,0.044742,1.0,NGC3976,37.2,0.6266385,Possible compact galaxies,485.8779227705056,-17.28009469940949,18.14349,16.35608,15.18229,15.57262,14.87294,12.809,12.791,12.145,8.638,http://skyserver.sdss.org/dr16/en/tools/explore/Summary.aspx?id=1237671129665831028
